bentar lagi aku ultah	neutral
kayak ga balesim mention deh	neutral
by u app kamu kenapa by u kok gk bisa dibukaaa ini aku mau ngisi paket tinggal gb iniii	negative
goblog	negative
sering trouble aja bulan april kemarin gb min tcogyaxkyuvm	negative
tiap bulan min	neutral
tidak semua hp g support jaring g telkomsel	neutral
aplikasi gabisa buka dari kemaren kerja pakai apa ini	negative
malu sumpah kecewa banget tcocnnhwfam	negative
maap jbjb saya juga udh protes ini dari awal bulan kirain cuma saya aja yg ngalamin pas udh di report malah hasil ga ada yang salah kata padahal saya sudah kasih bukti banding dengan jaring tsel juga tolong dong dice	negative
sinyal busuk	negative
cara pindah untuk ambil sim gmn yaa waktu daftaar kata di indomaret ready	neutral
demi allah sinyal jeleeeekkk bgtt	negative
min apkah lagi ada maintenance atau gimana	negative
di by u mbps	neutral
error mulu makin sini makin ancur nih nama juga awal doang yang bagus pindah provider aja yuk	negative
agak kapok pakai masuk mobile legend aja ga bisa sering buka twitter juga ga bisa	negative
kapan nih aplikasi dibetulin	neutral
aplikasi ga bs buka	negative
promo yg ini tuh masa laku sampai kapa yaa tcoidhuzlkhl	neutral
buat wa pending ga saya ngalamain pending hari ini asli	negative
ken bebas kuota internet	neutral
adiminya gabut nih pasti	neutral
kuota habis dari kemarin eh tadi sore sampai sekarang wa twitter masih bisa on	positive
paling parah torrent sih benar kayak kunci speednya	negative
aplikasi knp ga bisa buka ya erorr mulu ga bisa top up tcomoubrxiboy	negative
coba connect wifi yar punya bisa atau km mode airplane sek hbs itu bisa	neutral
karena hari ini umum kelulus jadi notif lebih spesial daripada ucap selamat lulus terimakasihh tcojiwjppf	positive
app by u sampah banget si gimana mau isi pulsa kalau error mulu heleh	negative
sinyal kok makin kesini makin suka ilangan sih	negative
terima kasih by u lama bulan ini ajar bagaimana aku harus sabar di bulan ramadhan ini sampa tcodllbhjtej	negative
min nda bisa paket via dana sudah minggu gin	negative
kok kuota yang gb hari udh ga adaaaa	negative
lumayan asupan nanggung bulan thank you tcoibdtjmure	positive
koneksi benerin	negative
bagus kok	positive
ingat game itu bagi bagi orang adalah bisnis	neutral
mau tanya ini kenapa ya ga bisa terus buka smp hari ini telah update tlg bantu mau beli pakai data tcobmnrrywaf	negative
aku tadi isi pulsa jam bayar lewat shopee terang sukses dan cb koin nya juga sudah masuk tapi pas aku buka aplikasi by u pulsa aku belum masuk gimana min	negative
smaaa sebel banget lamaa	negative
ini gaada pilih metode bayar gimana ya min tcopfiasff	negative
haloo ini aplikasi sampai kapan ya ga bisa di buka gin	negative
error kok terus	negative
mesti lot	negative
paket kurma gb hari saya blm masuk	negative
kok by u aku gapernah dapet ya	negative
rem min kalau paket by u ada yang mbps bulan	neutral
halo min kenapa gabisa buka netflix ya	negative
lahh	neutral
untuk wilayah medan sumut jaring kok lola hari ini ya	negative
lewat dm kadang tidak balas	negative
saya udh sabar ya ngadepin km akhir ini	negative
sudah dari awal daftar kok isi tanggal lahir cm emg gaperna dapet deh	neutral
jaringa u napa flop banget dah bbrp hari akhir ini	negative
main game jaring stabil	negative
chat wa saya tidak ada yang masuk dari sore kenapa ya	negative
keren ini follow up dari customer servicenya	positive
koneksi g dengan sinyal penuh	positive
beliin kak	neutral
min daerah saya ga tercover by u kah	neutral
ga nyamanepool saya sudah report sana sini gada yang follow up	negative
nindy ini gimana kok saya tidak bisa buka aplikasi by u dari kemarin mau ngisi saldo dan paket tidak bisa	negative
halo tolong dong kenapa saya gabisa buka tokped pakai jaring ini padahal pakai jaring lain bisa	negative
min mending buat anniversary tiap hari	neutral
min sinyal sudah tidak g lagi nih gimana ini kasih deh aku	negative
kalo mau komplain kmn ya	neutral
ha a aku kaget dapat tambah kuota dari by u	positive
topping game terus masih banyak udh hangus	neutral
gaes lagi ada promo banjir kouta dari by u gb ribu nih bisa buat internetan lama bulan penuh kuota utuh tanpa bagi bagi jaring lokasi dan aplikasi yuk beli kuota by u sekarang	positive
beli paket mahal rb	negative
min aku tidak bisa beli paket data apa lagi ganggu	negative
bang bayu jual kartu koreaa ga	neutral
mantapp akhir ada yg di atas gb	positive
halo saya beli kuota lewat app by u tidak masuk mohon bantu	negative
mas bayu dan nindi ngeluarin fitur judi bola juga	neutral
definisi lengkap tapi simple adalah definisi yang gambar buat iky yuk download aplikasi by u kamu di app store atau play store dan rasain nikmat jadi anak by u	positive
kok jaring lot banget tidak kaya biasa min huhuhu lagi ada baik kahh	negative
min jaring by u di purwakarta buruk sekali	negative
kalau kartu by u hilang bagaimana ya	neutral
emang byu mah beh best dah	positive
kecewa si pakai kartu ini di daftarin buat aplikasi finance d bank gilir kartu rusak proses ganti kartu tcofngbqj	negative
parah bangat nih sinyal	negative
ini kenapa min sedih paket sudah mau abis mau panjang gimana	neutral
dari hari yang tiap hujan petir selalu turun mulu sinyal dan ga bisa internetan sama sekali selalu pakai tetri tcozyxjpvkx	negative
bantu jawab yaa dl pernah nge dm juga masa aktif terus panjang asal lama bulan itu hari itu tcojnwppbcy	neutral
kirain di hp aku aja nyata semua	negative
becanda mulu jaring bosss	negative
by u apps knapa gbisa d buka ya padahal udh update juga	negative
aw tunggu sinyal baik yaaa	neutral
min daerah solo kota lagi ada masalah kah lot banget min sumpah	negative
ada apa dengan aplikasi by u min mau beli paket data koq ga bs	negative
ini kenapa app by u gabisa buka ya	negative
percuma min kalo sinyal byu tetep lamak mah	negative
tingkatin dlu g baru g	negative
hi saya baru beli kartu perdana dan ga bisa aktivasi di aplikasi	negative
ini by u kenapa ya untuk kota batam daerah batu aji sejak hari sabtu tidak bisa guna internet	negative
koneksi internetnya sudah hari ini lot banget kenapa ya ga bisa dipake sama sekali	negative
ga ada genshin impact	neutral
ini gimana sih sudah hari internetnya gabisa dipake mana beli yg unlimited sayang banget gabisa dipake dan m tcoowfockqpy	negative
saya baru beli kartu by u dari promotor by u kartu kuota gb yang kata sudah daftar namun saat saya taruh dihp sim card tidak daftar jaring solusi bagaimana ya	negative
napa ya tadi buat zoom meeting jaring jelek banget padahal kuota masih gb	negative
buat buka aplikasi error mulu min tidak bisa cek kuota	negative
jaring nya jelek banget	negative
kak ini saya dari beberapa hari lalu gin terus kenapa ya sudah update sampai kali soal malam ini nnt tcojvzqewjhic	negative
kok nomer by u jarang nyantool bantu kuota dari perintah si apa cumann nomerku aja ya huhu	neutral
asli yaaaa ini jaring kacau banget hari iniiiii parahhh	negative
gin amat sinyal parah tcolxsrjcupk	negative
eh makasih lho gratis kuota tcokidcckveeh	positive
by u kenapa tcoshnrpertd	negative
orok ga temenan sama lumba lumba warnet	neutral
sinyal bayu kenapa ya suka tbtb ngilang sendiri padahal belum lancar aja minn	negative
jangan cuma hari doang dong min kuota masih banyak soal	neutral
bg kenapa aplikasi ga bisa di buka yg ada keluar terus kesel tolong la mo beli paket ini uda cair thr ku	negative
donlot torrent sudah beberapa hari ini pakai lot benar dah pfftt ga nyampe kb s anjer	negative
	
min jaring lot gin kenapa	negative
buat buka toped tidak bisa ganggu min tcocfmrqln	negative
bangga banget pakai simcard by u cepat jaring yang saya dapat sangat mengaharukan	positive
mimin aku ada keluh nih	negative
iya sial banget asa baru kemarin kok sudah gabisa dipake tcohmzpsbtn	negative
beli kuota hrus restart dulu maksain mau g ntar sinyal ilang hlo huehuehue	negative
mau login pakai nomor ga kedetek login pakai otp begini terus pesan tolong fix lah tcodbumdie	negative
kesel bgtt padahal pulsa aku ampe rban	negative
min minnn jaring nya kenapa ilang ilangannnnnnn aku lagi asiq vc an lho	negative
kok sering silang begini ya min sim card by u nya tcouufzmhtxgn	negative
aman jaya darimana i mbps tapi speed cuma kbps doang	negative
nonton yutub bs tapi log in spotify gk bs	negative
beli data via shoppepay masalah data tidak masuk sedang dana sudah di potong komplainya ribet	negative
min kok gbsa buka aplikasi by u dari pagi tcobnyeecfttx	negative
maaf aku sudah hijrah k indosat	negative
tambah tidak nuiat dadi provider	negative
aku beli ini baru kepake mb buat main pubg eh abis itu malah gabisa dipake lagi	negative
min ini ngapa sih apl by u gin terus di hp ku	negative
tempat gua udh ga ganggu ndeng	positive
min mo tny knp tiap saya mau cek data kaya gin padahal msh ada paket juga ko	negative
min kok apk nya ga bisa buka ya sampai uninstall install lagi tapi tetep tcomzrsaofkc	negative
sudah tapi kalo pakai sinyal by u lot dan alam agak kurang	negative
by u apaa sih sering ganggu	negative
aku malah nganggo byu	neutral
iya kak by u lama ngeselin	negative
diskon kuota sangat guna untuk hemat saat tidak dapat thr	positive
kuota yg harga ko ilang min	neutral
sabar anda download game pc pakai kuota unlimited by u patut puji	negative
asik bagi bagi kuota ga nih	neutral
eh aku gabisa buka twitter tapi yang lain bisa	negative
tunggu klarifikasi	neutral
pakai bulan pertama lancar bulan ikut nya kok sinyal nyebelin ya boro buat main game buat browsing aja lot sampai bikin saya istighfar kali kali pict ke itu hp abang saya masih satu lurah dia pakai pertama gin	negative
min ini saya beli pulsa di konter tapi pulsa kok ga masuk ya padahal nomer sudah benar transaksi nya berh tcodltoujubcc	negative
koneksi byu bln terkahir koq ga stabil ya	negative
paket banyakin dulu rate atas k sudah bisa dapet gb hari	negative
streaming p truly aman share donk yg pernah lagi pakai tcosqocopoaba	neutral
admin jangan jawab gin lagi ya	neutral
sama di ap saya jug tak ada	negative
udh lama ngga nengok ni kartu hm semenjak make tcocltbdnrswq	negative
tolong punya jga begini punya adekku juga ada masalah apa ya min	negative
tetep tidak bisa kak malah cuma kbps tcoektksiolo	negative
min sinyal byu yg error apa telkomsel yg error nih	negative
ciee yg uda th	positive
jaring harus stabil no kecot kecot	negative
min saya kan beli hp samsung di online shop terus dapat kartu perdana by u	neutral
gede apa kuota by u g recommended buat main game drop sinyal parah banget dar g ke h	negative
ni gmn deh buka aplikasi error mulu tiap hari	negative
game itu dikit aja yang penting bulan	negative
percuma g	neutral
	
sudah update app nya kenapa mas begini ya tcomwyrnzson	negative
mbps dong	neutral
sinyal koq makin kesini makin lot ya	negative
halo ka mo ytanya dong knp sinyal g punya sering ilang ya sudah ganti device pun ttp sama jadi ga bisa vcall si dia kann	negative
jaring blangsak tcoimyaaonmz	negative
mana nich sinyal ilang mulu	negative
iya emng rewel banget hdeeh	negative
youtube an tapi masih pikir pikir durasi dan resolusi kuota expired	neutral
tolong dong jaringanya hari lot banget bang byu	negative
gas ges gas ges aplikasi nya nohh eror	negative
kalo kartu rusak cara ganti gimana mana kuota masih banyak	neutral
bukan saya sendiri nyata yg sinyal jelek sejak hari sabtu kemaren	negative
kagak bisa beli kuota nih bang	negative
jaring iku lhoooo ilangan bin lot	negative
benerin dulu koneksi biar ga busuk percuma bagi gratis kuota kalo yang bayar aja ga bisa dipake	negative
kenapa ya nomer by u ga bisa buat telfon	negative
kenapa si kaya gin uda ganti kartu yg ada ketan ttp gabisa buka gin tolong mau paket unlimited tcooefajuqz	negative
min kartu byu orang tua saya kemarin hpnya cebur masuk air terus kartu byunya error gabisa nerima telfon dan telfon ke luar bisa dikirimin kartu baru lagi dengan nomer yang sama	negative
ehhh ini sinyal kenapaaa	negative
nyata yg sinyal jele ga cuman aku tok	negative
sekarang mending sih sinyal dulu lot sekalee	negative
buat buka toped tidak bisa	negative
kok tiba sinyal data ilang ga bisa buat nelp juga kenapa	negative
aneh banget buat gmeet bisa padahal	negative
tolong deh benerin dulu aplikasi	negative
saya sudah punya kartu by u	neutral
cepat macam apa ini	negative
kasih kado sama hiyaa tcovrncwtf	positive
signal by u brpa hari akhir ini lg knpa dah min hari ini donlot mb aja dri subuh smpe skrg gagal trs tcoqwskqwqg	negative
	
min jaring kenapa dadak lama sih lagi kejer target streaming	negative
aplikasi error	negative
saya liat liat akhir akhir ini sinyal kok h mulu sih jd gbisa buka apa apa padahal sblmnya bagus bagus aja knapa ya	negative
gaada jaring samsek	negative
coba akses pakai koneksi internet provider lain ya kak	neutral
sinyal daerah bandung kota kenceng ga mau coba nihh	neutral
kemarin udh beli yang mbps sekarang malah ngongol yang mbps	negative
saya tidal bisa buka app byu	negative
dari kemaren ga bisa bisa masuk apk tcoikinvxca	negative
kak kenapa ya by u tidak ada koneksi internet padahal sinyal full dan kuota unlimited masih panjang tcolfcvgexn	negative
jaring g tapi meni lambat kieu dinten ayeuna teh hadeuh	negative
gb gantung bnyak drakor sihhh hee	neutral
aplikasi kenapa sii gabisa buka padahal mau isi kuota	negative
wow sinyal cepet banget tcotojyqht	positive
sumpah dari pagi gabisa apa apa dah	negative
ini cara ngatasinnya gimana ya daritadi gin terus	negative
sinyal jelek	negative
min ga ada niat promosi pakai mark dan nct apa tcoobinlms	neutral
kasih topping buat netflix dong nin	neutral
kok jaring saya lot ya min	negative
by u ini daritadi sinyal ilang mulu deh	negative
error mulu makin sini makin ancur nih	negative
lancarrrr kok	positive
byu kalo ujan di sukabumi sama cianjur suka jelek yah	negative
aplikasi gabisa buka kenapaaa	negative
ada yg tau kenapa paket games nya lag banget buat main mobile legend	negative
masih belum bisa buka tcobysepurgq	negative
guys kalau ada keluh noren lelet apa iya tanya alamat detil nomer lain sampai koordinat google maps gin ya tcorbvqibnf	negative
cekk dm boleh kaliii biar makin akrab soal sinyal tbtb kosong nih	negative
min cek kuota cuman bisa lewat aplikasi aja ya	neutral
twrgantung speed internetnya	neutral
min aplikasi byu lgi error kah	negative
segitu ngagebleg gede di tiap desktop pasti ada	neutral
harap di dm kasih kuota gerat sama byu	neutral
min kalau g sudah bisa dipake kartu harus tukar ke yang support g	neutral
baru sadar kalo kasih hadian ultah sama makin sayang tcousukajeh	positive
sama ga jelas emang by u	negative
yang pasti dah subcribe dan like youtube episode panjang sketsa komedi bikin ngakakk tcozvyemkdqk	positive
kontol	negative
makasih sayang aku mah emg setiasi anak happy monthiversary tcolthgyhc	positive
tolong ya aplikasi baik mau masuk aplikasi aja susah banget tcohqfscpvtkt	negative
min btw kenapa makin kesini jaring by u suka lot si	negative
eh promo buat yg unlimited aja deng min	neutral
toping ku ndabisa dipake nihh min	negative
kenapa tidak bisa akses tokopedia	negative
by u sinyal kenapa nie	negative
min balikin kuota yg rb gb hari dong	neutral
sinyal lu dari kemarin kenapa sih	negative
eh ada cashback nya makas bayuuuuu ter luv lah tcohmvordltx	positive
udh paling benar unli apus aja ada yg pakai bisa sampai ratus giga	negative
